LahmanID,Year,Team,Lg,Playoff,W,L,SV,G,GS,CG,SH,IP,H,ER,BB,SO,ERA
washbra01,1968,STL,NL,WS,1,1,0,2,2,0,0,7.3,7,8,7,6,9.86
williro01,1968,STL,NL,WS,0,0,0,3,0,0,0,4.3,2,4,4,3,8.37
cuellmi01,1969,BAL,AL,ALCS,0,0,0,1,1,0,0,8,3,2,1,7,2.25
halldi01,1969,BAL,AL,ALCS,1,0,0,1,0,0,0,0.7,0,0,0,1,0
lopezma01,1969,BAL,AL,ALCS,0,0,0,1,0,0,0,0.3,1,0,2,0,0
mcnalda01,1969,BAL,AL,ALCS,1,0,0,1,1,1,1,11,3,0,5,11,0
palmeji01,1969,BAL,AL,ALCS,1,0,0,1,1,1,0,9,10,2,2,4,2
richepe01,1969,BAL,AL,ALCS,0,0,0,1,0,0,0,1,0,0,2,2,0
watted01,1969,BAL,AL,ALCS,0,0,0,1,0,0,0,2,0,0,0,2,0
bosweda01,1969,MIN,AL,ALCS,0,1,0,1,1,0,0,10.7,7,1,7,4,0.84
chancde01,1969,MIN,AL,ALCS,0,0,0,1,0,0,0,2,4,3,0,2,13.5
grzenjo01,1969,MIN,AL,ALCS,0,0,0,1,0,0,0,0.7,0,0,0,0,0
hallto01,1969,MIN,AL,ALCS,0,0,0,1,0,0,0,0.7,0,0,0,0,0
millebo04,1969,MIN,AL,ALCS,0,1,0,1,1,0,0,1.7,5,1,0,0,5.29
perraro01,1969,MIN,AL,ALCS,0,1,0,3,0,0,0,4.7,8,3,0,2,5.74
perryji01,1969,MIN,AL,ALCS,0,0,0,1,1,0,0,8,6,3,3,3,3.38
woodsdi01,1969,MIN,AL,ALCS,0,0,0,1,0,0,0,1.7,3,2,3,2,10.59
worthal01,1969,MIN,AL,ALCS,0,0,0,1,0,0,0,1.3,3,1,0,1,6.92
brittji02,1969,ATL,NL,NLCS,0,0,0,1,0,0,0,0.3,0,0,1,0,0
doylepa01,1969,ATL,NL,NLCS,0,0,0,1,0,0,0,1,2,0,1,3,0
jarvipa01,1969,ATL,NL,NLCS,0,1,0,1,1,0,0,4.3,10,6,0,6,12.56
neibaga01,1969,ATL,NL,NLCS,0,0,0,1,0,0,0,1,0,0,0,1,0
niekrph01,1969,ATL,NL,NLCS,0,1,0,1,1,0,0,8,9,4,4,4,4.5
pappami01,1969,ATL,NL,NLCS,0,0,0,1,0,0,0,2.3,4,3,0,4,11.74
reedro01,1969,ATL,NL,NLCS,0,1,0,1,1,0,0,1.7,5,4,3,3,21.18
stonege02,1969,ATL,NL,NLCS,0,0,0,1,0,0,0,1,2,1,0,0,9
upshace01,1969,ATL,NL,NLCS,0,0,0,3,0,0,0,6.3,5,2,1,4,2.86
gentrga01,1969,NYM,NL,NLCS,0,0,0,1,1,0,0,2,5,2,1,1,9
koosmje01,1969,NYM,NL,NLCS,0,0,0,1,1,0,0,4.7,7,6,4,5,11.49
mcgratu01,1969,NYM,NL,NLCS,0,0,1,1,0,0,0,3,1,0,1,1,0
ryanno01,1969,NYM,NL,NLCS,1,0,0,1,0,0,0,7,3,2,2,7,2.57
seaveto01,1969,NYM,NL,NLCS,1,0,0,1,1,0,0,7,8,5,3,2,6.43
tayloro01,1969,NYM,NL,NLCS,1,0,1,2,0,0,0,3.3,3,0,0,4,0
cuellmi01,1969,BAL,AL,WS,1,0,0,2,2,1,0,16,13,2,4,13,1.13
halldi01,1969,BAL,AL,WS,0,1,0,1,0,0,0,0,1,0,1,0,
leonhda01,1969,BAL,AL,WS,0,0,0,1,0,0,0,2,1,1,1,1,4.5
mcnalda01,1969,BAL,AL,WS,0,1,0,2,2,1,0,16,11,5,5,13,2.81
palmeji01,1969,BAL,AL,WS,0,1,0,1,1,0,0,6,5,4,4,5,6
richepe01,1969,BAL,AL,WS,0,0,0,1,0,0,0,0,0,0,0,0,
watted01,1969,BAL,AL,WS,0,1,0,2,0,0,0,3,4,1,0,3,3
cardwdo01,1969,NYM,NL,WS,0,0,0,1,0,0,0,1,0,0,0,0,0
gentrga01,1969,NYM,NL,WS,1,0,0,1,1,0,0,6.7,3,0,5,4,0
koosmje01,1969,NYM,NL,WS,2,0,0,2,2,1,0,17.7,7,4,4,9,2.03
ryanno01,1969,NYM,NL,WS,0,0,1,1,0,0,0,2.3,1,0,2,3,0
seaveto01,1969,NYM,NL,WS,1,1,0,2,2,1,0,15,12,5,3,9,3
tayloro01,1969,NYM,NL,WS,0,0,1,2,0,0,0,2.3,0,0,1,3,0
cuellmi01,1970,BAL,AL,ALCS,0,0,0,1,1,0,0,4.3,10,6,1,2,12.56
halldi01,1970,BAL,AL,ALCS,1,0,0,1,0,0,0,4.7,1,0,0,3,0
mcnalda01,1970,BAL,AL,ALCS,1,0,0,1,1,1,0,9,6,3,5,5,3
palmeji01,1970,BAL,AL,ALCS,1,0,0,1,1,1,0,9,7,1,3,12,1
blylebe01,1970,MIN,AL,ALCS,0,0,0,1,0,0,0,2,2,0,0,2,0
hallto01,1970,MIN,AL,ALCS,0,1,0,2,1,0,0,5.3,6,4,4,6,6.79
kaatji01,1970,MIN,AL,ALCS,0,1,0,1,1,0,0,2,6,2,2,1,9
perraro01,1970,MIN,AL,ALCS,0,0,0,2,0,0,0,2.3,5,5,1,3,19.57
perryji01,1970,MIN,AL,ALCS,0,1,0,2,1,0,0,5.3,10,8,1,3,13.58
tiantlu01,1970,MIN,AL,ALCS,0,0,0,1,0,0,0,0.7,1,1,0,0,12.86
willist02,1970,MIN,AL,ALCS,0,0,0,2,0,0,0,6,2,0,1,2,0
woodsdi01,1970,MIN,AL,ALCS,0,0,0,1,0,0,0,1,2,1,1,0,9
zeppbi01,1970,MIN,AL,ALCS,0,0,0,2,0,0,0,1,2,1,2,2,9
carrocl02,1970,CIN,NL,NLCS,0,0,1,2,0,0,0,1.3,2,0,0,2,0
clonito01,1970,CIN,NL,NLCS,0,0,0,1,1,0,0,5,7,3,4,1,5.4
grangwa01,1970,CIN,NL,NLCS,0,0,0,1,0,0,0,0.7,1,0,0,0,0
gulledo01,1970,CIN,NL,NLCS,0,0,2,2,0,0,0,3.7,1,0,2,3,0
merriji01,1970,CIN,NL,NLCS,1,0,0,1,1,0,0,5.3,3,1,0,2,1.7
nolanga01,1970,CIN,NL,NLCS,1,0,0,1,1,0,0,9,8,0,4,6,0
wilcomi01,1970,CIN,NL,NLCS,1,0,0,1,0,0,0,3,1,0,2,5,0
ellisdo01,1970,PIT,NL,NLCS,0,1,0,1,1,0,0,9.7,9,3,4,1,2.78
gibbojo01,1970,PIT,NL,NLCS,0,0,0,2,0,0,0,0.3,1,0,0,1,0
giustda01,1970,PIT,NL,NLCS,0,0,0,2,0,0,0,2.3,3,1,1,1,3.91
moosebo01,1970,PIT,NL,NLCS,0,1,0,1,1,0,0,7.7,4,3,2,4,3.51
walkelu01,1970,PIT,NL,NLCS,0,1,0,1,1,0,0,7,5,1,1,5,1.29
cuellmi01,1970,BAL,AL,WS,1,0,0,2,2,1,0,11.3,10,4,2,5,3.19
drabomo01,1970,BAL,AL,WS,0,0,0,2,0,0,0,3.3,2,1,1,1,2.73
halldi01,1970,BAL,AL,WS,0,0,1,1,0,0,0,2.3,0,0,0,0,0
lopezma01,1970,BAL,AL,WS,0,0,0,1,0,0,0,0.3,0,0,0,0,0
mcnalda01,1970,BAL,AL,WS,1,0,0,1,1,1,0,9,9,3,2,5,3
palmeji01,1970,BAL,AL,WS,1,0,0,2,2,0,0,15.7,11,8,9,9,4.59
phoebto01,1970,BAL,AL,WS,1,0,0,1,0,0,0,1.7,1,0,0,0,0
richepe01,1970,BAL,AL,WS,0,0,1,1,0,0,0,0.3,0,0,0,0,0
watted01,1970,BAL,AL,WS,0,1,0,1,0,0,0,1,2,1,1,3,9
carrocl02,1970,CIN,NL,WS,1,0,0,4,0,0,0,9,5,0,2,11,0
clonito01,1970,CIN,NL,WS,0,1,0,2,1,0,0,7.3,10,6,5,4,7.4
grangwa01,1970,CIN,NL,WS,0,0,0,2,0,0,0,1.3,7,5,1,1,34.62
gulledo01,1970,CIN,NL,WS,0,0,0,3,0,0,0,6.7,5,1,4,4,1.34
mcgloji01,1970,CIN,NL,WS,0,0,0,1,1,0,0,4.3,6,4,2,2,8.37
merriji01,1970,CIN,NL,WS,0,1,0,1,1,0,0,1.7,3,4,1,0,21.18
nolanga01,1970,CIN,NL,WS,0,1,0,2,2,0,0,9.3,9,8,3,9,7.74
washbra01,1970,CIN,NL,WS,0,0,0,1,0,0,0,1.3,2,2,2,0,13.85
wilcomi01,1970,CIN,NL,WS,0,1,0,2,0,0,0,2,3,2,0,2,9
cuellmi01,1971,BAL,AL,ALCS,1,0,0,1,1,1,0,9,6,1,1,2,1
mcnalda01,1971,BAL,AL,ALCS,1,0,0,1,1,0,0,7,7,3,1,5,3.86
palmeji01,1971,BAL,AL,ALCS,1,0,0,1,1,1,0,9,7,3,3,8,3
watted01,1971,BAL,AL,ALCS,0,0,1,1,0,0,0,2,2,0,0,1,0
bluevi01,1971,OAK,AL,ALCS,0,1,0,1,1,0,0,7,7,5,2,8,6.43
fingero01,1971,OAK,AL,ALCS,0,0,0,2,0,0,0,2.3,2,2,1,2,7.83
grantmu01,1971,OAK,AL,ALCS,0,0,0,1,0,0,0,2,3,0,0,2,0
hunteca01,1971,OAK,AL,ALCS,0,1,0,1,1,1,0,8,7,5,2,6,5.63
knowlda01,1971,OAK,AL,ALCS,0,0,0,1,0,0,0,0.3,1,0,0,0,0
lockebo02,1971,OAK,AL,ALCS,0,0,0,1,0,0,0,0.7,0,0,2,0,0
seguidi01,1971,OAK,AL,ALCS,0,1,0,1,1,0,0,4.7,6,3,6,4,5.74
blassst01,1971,PIT,NL,NLCS,0,1,0,2,2,0,0,7,14,9,2,11,11.57
ellisdo01,1971,PIT,NL,NLCS,1,0,0,1,1,0,0,5,6,2,4,1,3.6
giustda01,1971,PIT,NL,NLCS,0,0,3,4,0,0,0,5.3,1,0,2,3,0
johnsbo03,1971,PIT,NL,NLCS,1,0,0,1,1,0,0,8,5,0,3,7,0
kisonbr01,1971,PIT,NL,NLCS,1,0,0,1,0,0,0,4.7,2,0,2,3,0
millebo04,1971,PIT,NL,NLCS,0,0,0,1,0,0,0,3,3,2,3,3,6
moosebo01,1971,PIT,NL,NLCS,0,0,0,1,0,0,0,2,0,0,0,0,0
barrji01,1971,SFG,NL,NLCS,0,0,0,1,0,0,0,1,3,1,0,2,9
bryanro01,1971,SFG,NL,NLCS,0,0,0,1,0,0,0,2,1,1,1,2,4.5
carrido01,1971,SFG,NL,NLCS,0,0,0,1,0,0,0,0,3,3,0,0,
cumbejo01,1971,SFG,NL,NLCS,0,1,0,1,1,0,0,3,7,3,0,4,9
hamilst01,1971,SFG,NL,NLCS,0,0,0,1,0,0,0,1,1,1,0,3,9
johnsje01,1971,SFG,NL,NLCS,0,0,0,1,0,0,0,1.3,1,2,1,2,13.85
maricju01,1971,SFG,NL,NLCS,0,1,0,1,1,1,0,8,4,2,0,6,2.25
mcmahdo02,1971,SFG,NL,NLCS,0,0,0,2,0,0,0,3,0,0,0,3,0
perryga01,1971,SFG,NL,NLCS,1,1,0,2,2,1,0,14.7,19,10,3,11,6.12
cuellmi01,1971,BAL,AL,WS,0,2,0,2,2,0,0,14,11,6,6,10,3.86
dobsopa01,1971,BAL,AL,WS,0,0,0,3,1,0,0,6.7,13,3,4,6,4.03
dukesto01,1971,BAL,AL,WS,0,0,0,2,0,0,0,4,2,0,0,1,0
halldi01,1971,BAL,AL,WS,0,0,1,1,0,0,0,1,1,0,0,0,0
jacksgr01,1971,BAL,AL,WS,0,0,0,1,0,0,0,0.7,0,0,1,0,0
leonhda01,1971,BAL,AL,WS,0,0,0,1,0,0,0,1,0,0,1,0,0
mcnalda01,1971,BAL,AL,WS,2,1,0,4,2,1,0,13.7,10,3,5,12,1.97
palmeji01,1971,BAL,AL,WS,1,0,0,2,2,0,0,17,15,5,9,15,2.65
richepe01,1971,BAL,AL,WS,0,0,0,1,0,0,0,0.7,0,0,0,1,0
watted01,1971,BAL,AL,WS,0,1,0,2,0,0,0,2.3,4,1,0,2,3.91
blassst01,1971,PIT,NL,WS,2,0,0,2,2,2,0,18,7,2,4,13,1
brilene01,1971,PIT,NL,WS,1,0,0,1,1,1,1,9,2,0,2,2,0
ellisdo01,1971,PIT,NL,WS,0,1,0,1,1,0,0,2.3,4,4,1,1,15.65
giustda01,1971,PIT,NL,WS,0,0,1,3,0,0,0,5.3,3,0,2,4,0
johnsbo03,1971,PIT,NL,WS,0,1,0,2,1,0,0,5,5,5,3,3,9
kisonbr01,1971,PIT,NL,WS,1,0,0,2,0,0,0,6.3,1,0,2,3,0
millebo04,1971,PIT,NL,WS,0,1,0,3,0,0,0,4.7,7,2,1,2,3.83
moosebo01,1971,PIT,NL,WS,0,0,0,3,1,0,0,9.7,12,7,2,7,6.49
vealebo01,1971,PIT,NL,WS,0,0,0,1,0,0,0,0.7,1,1,2,0,12.86
walkelu01,1971,PIT,NL,WS,0,0,0,1,1,0,0,0.7,3,3,1,0,38.57
colemjo05,1972,DET,AL,ALCS,1,0,0,1,1,1,1,9,7,0,3,14,0
frymawo01,1972,DET,AL,ALCS,0,2,0,2,2,0,0,12.3,11,5,2,8,3.66
hillejo01,1972,DET,AL,ALCS,1,0,0,3,0,0,0,3.3,1,0,1,1,0
lagrole01,1972,DET,AL,ALCS,0,0,0,1,0,0,0,1,0,0,0,1,0
lolicmi01,1972,DET,AL,ALCS,0,1,0,2,2,0,0,19,14,3,5,10,1.42
scherfr01,1972,DET,AL,ALCS,0,0,0,1,0,0,0,0.7,1,0,0,1,0
seelbch01,1972,DET,AL,ALCS,0,0,0,2,0,0,0,1,4,2,0,0,18
zachach02,1972,DET,AL,ALCS,0,0,0,1,0,0,0,0,0,1,1,0,
bluevi01,1972,OAK,AL,ALCS,0,0,1,4,0,0,0,5.3,4,0,1,5,0
fingero01,1972,OAK,AL,ALCS,1,0,0,3,0,0,0,5.3,4,1,1,3,1.7
hamilda01,1972,OAK,AL,ALCS,0,0,0,1,0,0,0,0,1,0,1,0,
holtzke01,1972,OAK,AL,ALCS,0,1,0,1,1,0,0,4,4,2,2,2,4.5
horlejo01,1972,OAK,AL,ALCS,0,1,0,1,0,0,0,0,0,1,1,0,
hunteca01,1972,OAK,AL,ALCS,0,0,0,2,2,0,0,15.3,10,2,5,9,1.18
lockebo02,1972,OAK,AL,ALCS,0,0,0,2,0,0,0,2,4,3,0,1,13.5
odombl01,1972,OAK,AL,ALCS,2,0,0,2,2,1,1,14,5,0,2,5,0
billija01,1972,CIN,NL,NLCS,0,0,0,1,1,0,0,4.7,5,2,2,4,3.83
borbope01,1972,CIN,NL,NLCS,0,0,0,3,0,0,0,4.3,2,1,0,1,2.09
carrocl02,1972,CIN,NL,NLCS,1,1,0,2,0,0,0,2.7,2,1,3,0,3.33
grimsro02,1972,CIN,NL,NLCS,1,0,0,1,1,1,0,9,2,1,0,5,1
gulledo01,1972,CIN,NL,NLCS,0,1,0,2,2,0,0,9,12,8,0,5,8
hallto01,1972,CIN,NL,NLCS,1,0,0,2,0,0,0,7.3,3,1,3,8,1.23
mcgloji01,1972,CIN,NL,NLCS,0,0,0,1,0,0,0,1,0,0,0,0,0
nolanga01,1972,CIN,NL,NLCS,0,0,0,1,1,0,0,6,4,1,1,4,1.5
blassst01,1972,PIT,NL,NLCS,1,0,0,2,2,0,0,15.7,12,3,6,5,1.72
brilene01,1972,PIT,NL,NLCS,0,0,0,1,1,0,0,6,6,2,1,3,3
ellisdo01,1972,PIT,NL,NLCS,0,1,0,1,1,0,0,5,5,0,1,3,0
giustda01,1972,PIT,NL,NLCS,0,1,1,3,0,0,0,2.7,5,2,0,3,6.67
hernara01,1972,PIT,NL,NLCS,0,0,1,3,0,0,0,3.3,1,1,0,3,2.73
johnsbo03,1972,PIT,NL,NLCS,0,0,0,2,0,0,0,6,4,2,2,7,3
kisonbr01,1972,PIT,NL,NLCS,1,0,0,2,0,0,0,2.3,1,0,0,3,0
millebo04,1972,PIT,NL,NLCS,0,0,0,1,0,0,0,1,0,0,0,1,0
moosebo01,1972,PIT,NL,NLCS,0,1,0,2,1,0,0,0.7,5,4,0,0,51.43
walkelu01,1972,PIT,NL,NLCS,0,0,0,1,0,0,0,1,3,2,0,0,18
billija01,1972,CIN,NL,WS,1,0,1,3,2,0,0,13.7,6,0,4,11,0
borbope01,1972,CIN,NL,WS,0,1,0,6,0,0,0,5.7,7,3,2,4,4.74
carrocl02,1972,CIN,NL,WS,0,1,1,5,0,0,0,5.7,6,1,4,3,1.58
grimsro02,1972,CIN,NL,WS,2,1,0,4,1,0,0,7,7,2,3,2,2.57
gulledo01,1972,CIN,NL,WS,0,0,0,1,1,0,0,8.3,5,1,2,4,1.08
hallto01,1972,CIN,NL,WS,0,0,1,4,0,0,0,8.3,6,0,2,7,0
mcgloji01,1972,CIN,NL,WS,0,0,0,1,1,0,0,10.7,2,4,2,3,3.36
nolanga01,1972,CIN,NL,WS,0,1,0,2,2,0,0,10.7,7,4,2,3,3.36
bluevi01,1972,OAK,AL,WS,0,1,1,4,1,0,0,8.7,8,4,5,5,4.14
fingero01,1972,OAK,AL,WS,1,1,2,6,0,0,0,10.3,4,2,4,11,1.75
hamilda01,1972,OAK,AL,WS,0,0,0,2,0,0,0,1.3,2,1,2,1,6.92
holtzke01,1972,OAK,AL,WS,1,0,0,3,2,0,0,12.7,11,3,3,4,2.13
horlejo01,1972,OAK,AL,WS,0,0,0,1,0,0,0,1.3,3,4,1,1,27.69
hunteca01,1972,OAK,AL,WS,2,0,0,3,2,0,0,16,12,5,6,11,2.81
lockebo02,1972,OAK,AL,WS,0,0,0,1,0,0,0,0.3,1,0,0,0,0
odombl01,1972,OAK,AL,WS,0,1,0,2,2,0,0,13.7,5,2,6,13,1.31
alexado01,1973,BAL,AL,ALCS,0,1,0,1,1,0,0,3.7,5,2,0,1,4.86
cuellmi01,1973,BAL,AL,ALCS,0,1,0,1,1,1,0,10,4,2,3,11,1.8
jacksgr01,1973,BAL,AL,ALCS,1,0,0,2,0,0,0,3,0,0,1,0,0
mcnalda01,1973,BAL,AL,ALCS,0,1,0,1,1,0,0,7.7,7,5,2,7,5.84
palmeji01,1973,BAL,AL,ALCS,1,0,0,3,2,1,1,14.7,11,3,8,15,1.84
reynobo01,1973,BAL,AL,ALCS,0,0,0,2,0,0,0,5.7,5,2,3,5,3.16
watted01,1973,BAL,AL,ALCS,0,0,0,1,0,0,0,0.3,0,0,0,0,0
bluevi01,1973,OAK,AL,ALCS,0,1,0,2,2,0,0,7,8,8,5,3,10.29
fingero01,1973,OAK,AL,ALCS,0,1,1,3,0,0,0,4.7,4,1,2,4,1.91
holtzke01,1973,OAK,AL,ALCS,1,0,0,1,1,1,0,11,3,1,1,7,0.82
hunteca01,1973,OAK,AL,ALCS,2,0,0,2,2,1,1,16.3,12,3,5,6,1.66
odombl01,1973,OAK,AL,ALCS,0,0,0,1,0,0,0,5,6,1,2,4,1.8
pinaho01,1973,OAK,AL,ALCS,0,0,0,1,0,0,0,2,3,0,1,1,0
billija01,1973,CIN,NL,NLCS,0,1,0,2,2,0,0,12,9,6,4,9,4.5
borbope01,1973,CIN,NL,NLCS,1,0,1,4,0,0,0,4.7,3,0,0,3,0
carrocl02,1973,CIN,NL,NLCS,1,0,0,3,0,0,0,7,5,1,1,2,1.29
grimsro02,1973,CIN,NL,NLCS,0,1,0,2,1,0,0,3.7,7,5,2,3,12.16
gulledo01,1973,CIN,NL,NLCS,0,1,0,3,1,0,0,9,4,2,3,6,2
hallto01,1973,CIN,NL,NLCS,0,0,0,3,0,0,0,0.7,3,5,4,1,64.29
nelsoro02,1973,CIN,NL,NLCS,0,0,0,1,0,0,0,2.3,0,0,1,0,0
normafr01,1973,CIN,NL,NLCS,0,0,0,1,1,0,0,5,1,1,3,3,1.8
tomlida01,1973,CIN,NL,NLCS,0,0,0,1,0,0,0,1.7,5,3,1,1,15.88
koosmje01,1973,NYM,NL,NLCS,1,0,0,1,1,1,0,9,8,2,0,9,2
matlajo01,1973,NYM,NL,NLCS,1,0,0,1,1,1,1,9,2,0,3,9,0
mcgratu01,1973,NYM,NL,NLCS,0,0,1,2,0,0,0,5,4,0,3,3,0
parkeha01,1973,NYM,NL,NLCS,0,1,0,1,0,0,0,1,1,1,0,0,9
seaveto01,1973,NYM,NL,NLCS,1,1,0,2,2,1,0,16.7,13,3,5,17,1.62
stonege02,1973,NYM,NL,NLCS,0,0,0,1,1,0,0,6.7,3,1,2,4,1.34
koosmje01,1973,NYM,NL,WS,1,0,0,2,2,0,0,8.7,9,3,7,8,3.1
matlajo01,1973,NYM,NL,WS,1,2,0,3,3,0,0,16.7,10,4,5,11,2.16
mcgratu01,1973,NYM,NL,WS,1,0,1,5,0,0,0,13.7,8,4,9,14,2.63
parkeha01,1973,NYM,NL,WS,0,1,0,3,0,0,0,3.3,2,0,2,2,0
sadecra01,1973,NYM,NL,WS,0,0,1,4,0,0,0,4.7,5,1,1,6,1.91
seaveto01,1973,NYM,NL,WS,0,1,0,2,2,0,0,15,13,4,3,18,2.4
stonege02,1973,NYM,NL,WS,0,0,1,2,0,0,0,3,4,0,1,3,0
bluevi01,1973,OAK,AL,WS,0,1,0,2,2,0,0,11,10,6,3,8,4.91
fingero01,1973,OAK,AL,WS,0,1,2,6,0,0,0,13.7,13,1,4,8,0.66
holtzke01,1973,OAK,AL,WS,2,1,0,3,3,0,0,10.7,13,5,5,6,4.21
hunteca01,1973,OAK,AL,WS,1,0,0,2,2,0,0,13.3,11,3,4,6,2.03
knowlda01,1973,OAK,AL,WS,0,0,2,7,0,0,0,6.3,4,0,5,5,0
lindbpa01,1973,OAK,AL,WS,1,0,0,3,0,0,0,3.3,4,0,1,1,0
odombl01,1973,OAK,AL,WS,0,0,0,2,0,0,0,4.7,5,2,2,2,3.83
pinaho01,1973,OAK,AL,WS,0,0,0,2,0,0,0,3,6,0,2,0,0
cuellmi01,1974,BAL,AL,ALCS,1,1,0,2,2,0,0,12.7,9,4,13,6,2.83
garlawa01,1974,BAL,AL,ALCS,0,0,0,1,0,0,0,0.7,1,0,1,0,0
grimsro02,1974,BAL,AL,ALCS,0,0,0,2,0,0,0,5.3,1,1,2,2,1.7
jacksgr01,1974,BAL,AL,ALCS,0,0,0,1,0,0,0,0.3,1,0,0,1,0
mcnalda01,1974,BAL,AL,ALCS,0,1,0,1,1,0,0,5.7,6,1,2,2,1.58
palmeji01,1974,BAL,AL,ALCS,0,1,0,1,1,1,0,9,4,1,1,4,1
reynobo01,1974,BAL,AL,ALCS,0,0,0,1,0,0,0,1.3,0,0,3,1,0
bluevi01,1974,OAK,AL,ALCS,1,0,0,1,1,1,1,9,2,0,0,7,0
fingero01,1974,OAK,AL,ALCS,0,0,1,2,0,0,0,3,3,1,1,3,3
holtzke01,1974,OAK,AL,ALCS,1,0,0,1,1,1,1,9,5,0,2,3,0
hunteca01,1974,OAK,AL,ALCS,1,1,0,2,2,0,0,11.7,11,6,2,6,4.62
odombl01,1974,OAK,AL,ALCS,0,0,0,1,0,0,0,3.3,1,0,0,1,0
downial01,1974,LAD,NL,NLCS,0,0,0,1,0,0,0,4,1,0,1,0,0
houghch01,1974,LAD,NL,NLCS,0,0,0,1,0,0,0,2.3,4,2,0,2,7.83
marshmi01,1974,LAD,NL,NLCS,0,0,0,2,0,0,0,3,0,0,0,1,0
messean01,1974,LAD,NL,NLCS,1,0,0,1,1,0,0,7,8,2,3,0,2.57
raudo01,1974,LAD,NL,NLCS,0,1,0,1,1,0,0,0.7,3,3,1,0,38.57
solomed01,1974,LAD,NL,NLCS,0,0,0,1,0,0,0,2,2,0,1,1,0
suttodo01,1974,LAD,NL,NLCS,2,0,0,2,2,1,1,17,7,1,2,13,0.53
brettke01,1974,PIT,NL,NLCS,0,0,0,1,0,0,0,2.3,3,2,2,1,7.83
demerla01,1974,PIT,NL,NLCS,0,0,0,2,0,0,0,1,3,3,2,0,27
giustda01,1974,PIT,NL,NLCS,0,1,0,3,0,0,0,3.3,13,8,5,1,21.82
hernara01,1974,PIT,NL,NLCS,0,0,0,2,0,0,0,4.3,3,0,1,2,0
kisonbr01,1974,PIT,NL,NLCS,1,0,0,1,1,0,0,6.7,2,0,6,5,0
pizarju01,1974,PIT,NL,NLCS,0,0,0,1,0,0,0,0.7,0,0,1,0,0
reussje01,1974,PIT,NL,NLCS,0,2,0,2,2,0,0,9.7,7,4,8,3,3.71
rookeji01,1974,PIT,NL,NLCS,0,0,0,1,1,0,0,7,6,2,5,4,2.57
breweji01,1974,LAD,NL,WS,0,0,0,1,0,0,0,0.3,0,0,0,1,0
downial01,1974,LAD,NL,WS,0,1,0,1,1,0,0,3.7,4,1,4,3,2.43
houghch01,1974,LAD,NL,WS,0,0,0,1,0,0,0,2,0,0,1,4,0
marshmi01,1974,LAD,NL,WS,0,1,1,5,0,0,0,9,6,1,1,10,1
messean01,1974,LAD,NL,WS,0,2,0,2,2,0,0,14,11,7,7,12,4.5
suttodo01,1974,LAD,NL,WS,1,0,0,2,2,0,0,13,9,4,3,12,2.77
bluevi01,1974,OAK,AL,WS,0,1,0,2,2,0,0,13.7,10,5,7,9,3.28
fingero01,1974,OAK,AL,WS,1,0,2,4,0,0,0,9.3,8,2,2,6,1.94
holtzke01,1974,OAK,AL,WS,1,0,0,2,2,0,0,12,13,2,4,10,1.5
hunteca01,1974,OAK,AL,WS,1,0,1,2,1,0,0,7.7,5,1,2,5,1.17
odombl01,1974,OAK,AL,WS,1,0,0,2,0,0,0,1.3,0,0,1,2,0
clevere01,1975,BOS,AL,ALCS,0,0,0,1,1,0,0,5,7,3,1,2,5.4
dragodi01,1975,BOS,AL,ALCS,0,0,2,2,0,0,0,4.7,2,0,1,2,0
moretro01,1975,BOS,AL,ALCS,1,0,0,1,0,0,0,1,1,0,1,0,0
tiantlu01,1975,BOS,AL,ALCS,1,0,0,1,1,1,0,9,3,0,3,8,0
wiseri01,1975,BOS,AL,ALCS,1,0,0,1,1,0,0,7.3,6,2,3,2,2.47
abbotgl01,1975,OAK,AL,ALCS,0,0,0,1,0,0,0,1,0,0,0,0,0
bluevi01,1975,OAK,AL,ALCS,0,0,0,1,1,0,0,3,6,3,0,2,9
bosmadi01,1975,OAK,AL,ALCS,0,0,0,1,0,0,0,0.3,0,0,0,0,0
fingero01,1975,OAK,AL,ALCS,0,1,0,1,0,0,0,4,5,3,1,3,6.75
holtzke01,1975,OAK,AL,ALCS,0,2,0,2,2,0,0,11,12,5,1,7,4.09
lindbpa01,1975,OAK,AL,ALCS,0,0,0,2,0,0,0,4.7,5,0,1,0,0
toddji01,1975,OAK,AL,ALCS,0,0,0,3,0,0,0,1,3,1,0,0,9
borbope01,1975,CIN,NL,NLCS,0,0,1,1,0,0,0,1,0,0,0,1,0
carrocl02,1975,CIN,NL,NLCS,0,0,0,1,0,0,0,1,0,0,1,1,0
eastwra01,1975,CIN,NL,NLCS,1,0,1,2,0,0,0,3.7,2,0,2,1,0
gulledo01,1975,CIN,NL,NLCS,1,0,0,1,1,1,0,9,8,3,2,5,3
mcenawi01,1975,CIN,NL,NLCS,0,0,0,1,0,0,0,1.3,1,1,0,1,6.92
nolanga01,1975,CIN,NL,NLCS,0,0,0,1,1,0,0,6,5,2,0,5,3
normafr01,1975,CIN,NL,NLCS,1,0,0,1,1,0,0,6,4,1,5,4,1.5
brettke01,1975,PIT,NL,NLCS,0,0,0,2,0,0,0,2.3,1,0,0,1,0
candejo01,1975,PIT,NL,NLCS,0,0,0,1,1,0,0,7.7,3,3,2,14,3.51
demerla01,1975,PIT,NL,NLCS,0,0,0,1,0,0,0,2,4,4,1,1,18
